Date,Power,Speed,Direction,Cluster
2020-01-01 19:00:00,664.3919643166666,7.947574778833334,16.163539774333334,4.0
2020-01-01 21:00:00,795.55846485,8.567859970833334,15.092184644,4.0
2020-02-01 00:00:00,495.79271953333335,7.2405504185,23.806996705,4.0
2020-02-01 09:00:00,467.3062590166666,7.044819065833334,13.326684271666666,4.0
2020-02-01 17:00:00,631.0404780166667,7.748567050666668,21.59610168833333,4.0
2020-03-01 19:00:00,475.81625175,7.087775510166666,20.866646635,4.0
2020-04-01 15:00:00,520.9844840333334,7.2953989985,130.82459125166667,4.0
2020-04-01 17:00:00,820.26217805,8.7422528865,13.2817381735,4.0
2020-04-01 18:00:00,547.41394755,7.496162507,16.890537385000002,4.0
2020-08-01 04:00:00,481.36613948333337,6.795923853999999,47.340888079,4.0
2020-09-01 03:00:00,706.1109942666667,8.027299534833332,25.19440906,4.0
2020-09-01 04:00:00,676.1440091000001,7.867773929666668,27.745790358333338,4.0
2020-09-01 05:00:00,513.7573857833335,7.209077868833333,23.45643819,4.0
2020-09-01 06:00:00,782.3452977666666,8.220199238000001,25.31701453333333,4.0
2020-09-01 09:00:00,636.6104646999999,7.5882915545,24.15234396,4.0
2020-09-01 11:00:00,486.10671471666666,7.093508032333333,26.462251474500004,4.0
2020-09-01 12:00:00,510.73514015,7.129656467,130.04986619,4.0
2020-09-01 21:00:00,677.0709143333333,7.770297822,18.511768526666664,4.0
2020-10-01 15:00:00,736.7974379833335,8.120286041666667,261.7339869,4.0
2020-10-01 16:00:00,722.1230773166667,8.175974496499999,161.576881995,4.0
2020-10-01 17:00:00,686.5243333499999,7.867809868666666,95.009558365,4.0
2020-10-01 18:00:00,726.4146843166667,8.099535745499999,51.327640143333326,4.0
2020-10-01 19:00:00,698.3898302166667,8.083271133000002,10.969700081333334,4.0
2020-11-01 15:00:00,666.3062905666667,7.79788433,14.993849017166667,4.0
2020-11-01 16:00:00,757.2629060166668,8.169359575333333,14.587593316666668,4.0
2020-11-01 20:00:00,806.4415688166667,8.353888024,21.173514595,4.0
2020-11-01 21:00:00,624.7454240166667,7.531863406166667,16.893494110333332,4.0
2020-12-01 00:00:00,697.0757036166666,7.918116814666667,20.77198350666667,4.0
2020-01-14 07:00:00,595.0077164166667,7.690354950666666,27.670043393333334,4.0
2020-01-14 08:00:00,516.7498910833334,7.340631776166667,17.477392811666668,4.0
2020-01-14 09:00:00,696.7312022333334,8.1943540855,17.305625714666665,4.0
2020-01-14 11:00:00,799.4490721000001,8.582294458666667,327.45758713333333,4.0
2020-01-15 02:00:00,696.4011809,8.061530651,24.4209003,4.0
2020-01-15 03:00:00,652.6478396166666,7.920724465999999,25.003251475,4.0
2020-01-15 04:00:00,486.3022823333333,7.211668318,26.251666715,4.0
2020-01-15 05:00:00,546.9549014166668,7.615711012166666,27.929375163333333,4.0
2020-01-15 12:00:00,540.5967950833334,7.313730399833332,269.4082077,4.0
2020-01-16 04:00:00,515.26552375,7.517125700499999,38.34069824833333,4.0
2020-01-16 11:00:00,627.7474037333333,8.027848004833334,337.192007,4.0
2020-01-16 12:00:00,580.1507239833335,7.746057952666667,325.7254672166667,4.0
2020-01-16 13:00:00,508.35163205,7.48628722,344.34882436666663,4.0
2020-01-16 15:00:00,464.81505883333335,7.2202334885,199.786709775,4.0
2020-01-16 16:00:00,510.1950673833333,7.465966341666667,10.799940907333337,4.0
2020-01-16 21:00:00,606.4474465666667,7.965096868999999,19.74392441,4.0
2020-01-19 01:00:00,507.20314696666674,7.533824122666666,32.853949905,4.0
2020-01-19 03:00:00,563.6623187833334,7.667238597,26.302573598333336,4.0
2020-01-19 04:00:00,553.3188183333333,7.518857108333333,27.799284161666662,4.0
2020-01-19 05:00:00,595.7933959833332,7.746317593833333,30.185688895,4.0
2020-01-19 07:00:00,749.5116556500001,8.482627253833334,22.77125762333333,4.0
2020-01-19 08:00:00,595.3247650166667,7.6477697624999985,32.380272515,4.0
2020-01-19 09:00:00,660.9526532833333,8.062517153833333,61.07788103833334,4.0
2020-01-20 02:00:00,763.0021427333332,8.7388609205,22.627799221666667,4.0
2020-01-20 05:00:00,644.3819538166666,8.007090900333333,27.889346105,4.0
2020-01-21 09:00:00,744.0810453,8.487912714666669,22.728056596666665,4.0
2020-01-21 10:00:00,713.37701725,8.2214302155,12.639306264333332,4.0
2020-01-21 11:00:00,525.6841946333333,7.479441444333333,64.48168115633332,4.0
2020-01-21 12:00:00,589.4410989333334,7.780965320333333,186.66508759333337,4.0
2020-01-21 20:00:00,772.9636593166668,8.675621571833334,35.128624204333335,4.0
2020-01-22 04:00:00,551.8276452666667,7.640882508,31.468104820000004,4.0
2020-01-23 16:00:00,481.0364056166666,7.353525275666667,218.35917672666667,4.0
2020-01-23 18:00:00,478.94288253333326,7.564536744000001,42.694325809,4.0
2020-01-23 19:00:00,518.0452301666666,7.787818673499999,10.786300852833334,4.0
2020-01-24 00:00:00,604.32580935,8.207164915,33.3045671385,4.0
2020-01-24 01:00:00,756.8578340833333,8.6069074625,11.493746075166667,4.0
2020-01-24 02:00:00,507.0181526166668,7.428557917833333,19.75666112,4.0
2020-01-24 07:00:00,606.9413431833333,7.856829450333333,21.470982216666663,4.0
2020-01-24 08:00:00,589.4556006500001,7.893794106000001,21.61726090333333,4.0
2020-01-24 10:00:00,802.8066109833334,8.7251638385,10.067323802,4.0
2020-01-25 06:00:00,751.82987645,8.632328034999999,22.608209791666667,4.0
2020-01-25 07:00:00,686.7969788333334,8.316497537,25.21922786833333,4.0
2020-01-26 12:00:00,772.371816,8.374126312333333,26.28996274833333,4.0
2020-01-26 14:00:00,499.65676248333335,7.069545800166666,12.530569578333331,4.0
2020-01-31 23:00:00,469.4091733,7.04956864,22.61212861333333,4.0
2020-01-02 05:00:00,462.8568979833333,7.073430938666665,25.938164945,4.0
2020-01-02 10:00:00,494.7723693166667,7.061278735166667,11.742223639833332,4.0
2020-01-02 20:00:00,705.5035518833333,7.985003070833334,20.77646696333333,4.0
2020-01-02 22:00:00,586.2260324666667,7.871410743166667,21.42431797833333,4.0
2020-01-02 23:00:00,544.52096445,7.701231686333333,23.30347239,4.0
2020-02-02 00:00:00,812.66547355,8.669408176666668,20.467072176666665,4.0
2020-02-02 12:00:00,538.5832028166666,7.556839376166668,279.6802714,4.0
2020-02-02 14:00:00,626.6853532166666,7.8032961985,243.6760145533333,4.0
2020-02-02 19:00:00,693.2152811666666,8.0775089635,15.15246888,4.0
2020-02-02 23:00:00,556.0013943,7.633287205166667,41.4617709025,4.0
2020-03-02 00:00:00,546.6086248833334,7.486963735333333,19.738078756166665,4.0
2020-03-02 03:00:00,514.9432399666666,7.335347077333334,17.766822298333334,4.0
2020-03-02 06:00:00,624.5768247,7.950413033333334,19.153987576666665,4.0
2020-03-02 08:00:00,803.6704572,8.656243674166666,26.452615308333336,4.0
2020-03-02 09:00:00,702.0897655833332,8.116147691499998,22.043743015,4.0
2020-06-02 05:00:00,606.0550469333334,7.81598178,25.990883926666665,4.0
2020-06-02 13:00:00,534.8564127166667,7.523952007999999,170.25265988333334,4.0
2020-06-02 14:00:00,621.68156035,7.896493025833333,329.65517751666664,4.0
2020-06-02 23:00:00,761.3234467166667,8.461902435333332,15.880764333333332,4.0
2020-10-02 02:00:00,610.80621405,7.869245943333333,25.479531415,4.0
2020-10-02 04:00:00,730.3695071000001,8.206061905666667,22.67034293,4.0
2020-10-02 07:00:00,597.2333135166667,7.802956348833333,25.501928065,4.0
2020-10-02 13:00:00,546.8753009166667,7.630795121833334,338.93254211666664,4.0
2020-10-02 14:00:00,748.4279274499999,8.4304966185,255.7564861716667,4.0
2020-02-13 17:00:00,609.8406133,7.869416116499999,173.24041990333333,4.0
2020-02-14 13:00:00,663.5514624166667,8.060337309666666,337.8580471833333,4.0
2020-02-14 14:00:00,662.8644901666668,8.109722849,196.3075641933333,4.0
2020-02-14 15:00:00,784.1948164166666,8.6006427915,54.52690357283333,4.0
2020-02-14 16:00:00,779.4412479333333,8.695159505333335,18.7894802715,4.0
2020-02-14 17:00:00,698.7117150833333,8.345878801833335,17.057135181666663,4.0
2020-02-15 00:00:00,798.8449163500001,8.714647076666667,21.277109035,4.0
2020-02-15 01:00:00,662.21691785,8.234535251166667,25.53874202833333,4.0
2020-02-15 11:00:00,471.82487583333335,7.165987322666667,47.96954374833333,4.0
2020-02-15 17:00:00,461.06477475,7.418101693666667,216.7328310735,4.0
2020-02-18 23:00:00,706.03742585,8.135328234333334,28.193927443333333,4.0
2020-02-19 00:00:00,772.4544238166667,8.461795253,27.27423805833333,4.0
2020-02-19 01:00:00,512.09484185,7.353969766,23.77707973833333,4.0
2020-02-19 11:00:00,606.7025318,7.887179388999999,281.9954440833333,4.0
2020-02-19 18:00:00,631.8674312833333,8.141669891666668,23.475913946666665,4.0
2020-02-19 21:00:00,635.81800125,7.8050140685,18.92200262333333,4.0
2020-02-20 05:00:00,738.56089595,8.144000652666668,22.432590405,4.0
2020-02-20 06:00:00,656.0145677666666,7.880193373666667,27.00422461833333,4.0
2020-02-20 08:00:00,667.96580915,8.018871254,25.96104742,4.0
2020-02-20 09:00:00,647.0544729333334,7.892433001333334,18.88390924833333,4.0
2020-02-20 20:00:00,818.71679435,9.0456404725,17.129996291666668,4.0
2020-02-21 06:00:00,685.7763474666666,8.141849778000001,20.61923531833333,4.0
2020-02-21 07:00:00,803.1027095499999,8.624121562166666,21.789903205,4.0
2020-02-21 08:00:00,559.8141790166666,7.6997118805,18.34309357833333,4.0
2020-02-21 09:00:00,739.7068230166666,8.4028762195,20.46814329833333,4.0
2020-02-21 15:00:00,630.0016261333333,7.854112430166668,102.80440013666669,4.0
2020-02-21 16:00:00,577.8687772333334,7.707753638833334,87.18267061333334,4.0
2020-02-21 18:00:00,477.79613045,7.239417098666667,113.84181061833333,4.0
2020-02-22 03:00:00,714.6794845833333,8.514540458833332,29.698602033333334,4.0
2020-02-22 04:00:00,709.1778661333334,8.506446275666667,27.91773436333333,4.0
2020-02-22 05:00:00,759.2540233833333,8.728809506666666,29.543478456666666,4.0
2020-02-22 06:00:00,769.9247420166666,8.567751361833333,26.62198097666668,4.0
